label,config_label,mode,round_index,warmup,request_count,batch_delay_seconds,max_tokens,submit_concurrency,arrival_pattern,arrival_rate_rps,arrival_burst,arrival_span_seconds,gpu_count,token_metric,interactivity_mode,succeeded,failed,submit_failed,failure_top_error,failure_top_error_count,failure_error_summary,submit_seconds,wall_seconds,service_window_seconds,submit_started_at,run_finished_at,service_started_at,service_finished_at,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,response_cached_prompt_tokens,metrics_prompt_tokens,metrics_completion_tokens,metrics_cached_prompt_tokens,metrics_prefix_cache_queries,metrics_prefix_cache_hits,metrics_local_compute_prompt_tokens,metrics_local_cache_hit_prompt_tokens,metrics_external_kv_transfer_prompt_tokens,cached_prompt_token_source,metrics_prefix_cache_hit_rate,throughput_tok_s,throughput_tok_s_gpu,service_throughput_tok_s,service_throughput_tok_s_gpu,interactivity_tok_s_user_median,interactivity_tok_s_user_p50,interactivity_tok_s_user_p95,queue_seconds_p50,queue_seconds_p95,upstream_seconds_p50,upstream_seconds_p95,end_to_end_seconds_p50,end_to_end_seconds_p95,uncached_input_tokens,billed_breakdown_tokens,input_token_ratio,output_token_ratio,cached_token_ratio,input_throughput_tok_s_gpu,output_throughput_tok_s_gpu,cached_throughput_tok_s_gpu,service_input_throughput_tok_s_gpu,service_output_throughput_tok_s_gpu,service_cached_throughput_tok_s_gpu,input_cost_usd,output_cost_usd,cached_cost_usd,estimated_cost_usd,input_cost_per_m,output_cost_per_m,cached_cost_per_m
vllm_batch_n264_delay0_max1024_arrivalall_at_once_round4,vllm_batch_n264_delay0_max1024_arrivalall_at_once,vllm_batch,4,False,264,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,264,0,0,,0,,121.277239,121.277239,121.276496,1783018567.739,1783018689.016,1783018567.739,1783018689.015,16742,265762,282504,0,0,16742,265762,0,16742,0,16742,0,0,none,0.0,2191.3592526244074,273.9199065780509,2191.372676393871,273.9215845492339,8.303340150693584,8.303340150693584,8.303340150693584,0.0,0.0,121.2764961719513,121.2764961719513,121.2764961719513,121.2764961719513,16742,282504,0.05926287769376717,0.9407371223062329,0.0,17.255917233952665,273.9199065780509,0.0,17.256022939785503,273.9215845492339,0.0,0.0234388,1.1693528,0.0,1.1927916,1.4,4.4,0.26
vllm_batch_n264_delay0_max1024_arrivalall_at_once_round5,vllm_batch_n264_delay0_max1024_arrivalall_at_once,vllm_batch,5,False,264,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,264,0,0,,0,,322.546743,322.546743,322.546042,1783018689.658,1783019012.205,1783018689.659,1783019012.205,16742,265762,282504,0,0,16742,265762,0,16742,0,16742,0,0,none,0.0,823.9487939045123,102.99359923806404,823.9505844935894,102.99382306169868,3.1220348980856727,3.1220348980856727,3.1220348980856727,0.0,0.0,322.5460422039032,322.5460422039032,322.5460422039032,322.5460422039032,16742,282504,0.05926287769376717,0.9407371223062329,0.0,6.488206886024594,102.99359923806404,0.0,6.488220986066327,102.99382306169868,0.0,0.0234388,1.1693528,0.0,1.1927916,1.4,4.4,0.26
vllm_batch_n272_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n272_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,272,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,272,0,0,,0,,92.878655,92.878655,92.87794,1783019012.916,1783019105.795,1783019012.916,1783019105.794,17254,275025,292279,0,0,17254,275025,0,17254,0,17254,0,0,none,0.0,2961.121692899927,370.1402116124909,2961.1444889836325,370.14306112295407,10.885254352740487,10.885254352740487,10.896021172080488,0.0,0.0,92.8779399394989,92.8779399394989,92.8779399394989,92.8779399394989,17254,292279,0.05903263662459499,0.940967363375405,0.0,23.221158844330215,370.1402116124909,0.0,23.22133761154604,370.14306112295407,0.0,0.0241556,1.21011,0.0,1.2342656,1.4,4.4,0.26
vllm_batch_n272_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n272_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,272,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,272,0,0,,0,,91.099392,91.099392,91.098741,1783019106.56,1783019197.66,1783019106.56,1783019197.659,17254,273859,291113,0,0,17254,273859,0,17254,0,17254,0,0,none,0.0,3006.1561714033746,375.76952142542183,3006.1776576699162,375.77220720873953,11.053939805789131,11.053939805789131,11.053939805789131,0.0,0.0,91.09874105453491,91.09874105453491,91.09874105453491,91.09874105453491,17254,291113,0.05926908107848155,0.9407309189215185,0.0,23.674691438565933,375.76952142542183,0.0,23.674860651574686,375.77220720873953,0.0,0.0241556,1.2049796000000002,0.0,1.2291352000000002,1.4,4.4,0.26
vllm_batch_n272_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n272_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,272,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,272,0,0,,0,,91.860979,91.860979,91.860128,1783019198.389,1783019290.25,1783019198.389,1783019290.249,17254,273859,291113,0,0,17254,273859,0,17254,0,17254,0,0,none,0.0,2981.233201005684,372.6541501257105,2981.2608166732853,372.65760208416066,10.962318720180816,10.962318720180816,10.962318720180816,0.0,0.0,91.8601279258728,91.8601279258728,91.8601279258728,91.8601279258728,17254,291113,0.05926908107848155,0.9407309189215185,0.0,23.47841300183309,372.6541501257105,0.0,23.478630486345555,372.65760208416066,0.0,0.0241556,1.2049796000000002,0.0,1.2291352000000002,1.4,4.4,0.26
vllm_batch_n272_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n272_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,272,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,272,0,0,,0,,90.873332,90.873332,90.872829,1783019291.135,1783019382.008,1783019291.135,1783019382.008,17254,273859,291113,0,0,17254,273859,0,17254,0,17254,0,0,none,0.0,3013.63440628342,376.7043007854275,3013.6510973791146,376.7063871723893,11.081420201858506,11.081420201858506,11.081420201858506,0.0,0.0,90.87282872200012,90.87282872200012,90.87282872200012,90.87282872200012,17254,291113,0.05926908107848155,0.9407309189215185,0.0,23.733585552243184,376.7043007854275,0.0,23.73371700134889,376.7063871723893,0.0,0.0241556,1.2049796000000002,0.0,1.2291352000000002,1.4,4.4,0.26
vllm_batch_n272_delay0_max1024_arrivalall_at_once_round4,vllm_batch_n272_delay0_max1024_arrivalall_at_once,vllm_batch,4,False,272,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,272,0,0,,0,,90.280601,90.280601,90.279894,1783019382.875,1783019473.155,1783019382.875,1783019473.155,17254,273260,290514,0,0,17254,273260,0,17254,0,17254,0,0,none,0.0,3026.785343680391,378.3481679600489,3026.80905205739,378.35113150717376,11.132046758829235,11.132046758829235,11.132046758829235,0.0,0.0,90.27989387512207,90.27989387512207,90.27989387512207,90.27989387512207,17254,290514,0.059391285790013564,0.9406087142099865,0.0,23.889406755407613,378.3481679600489,0.0,23.889593877716372,378.35113150717376,0.0,0.0241556,1.202344,0.0,1.2264996000000001,1.4,4.4,0.26
vllm_batch_n272_delay0_max1024_arrivalall_at_once_round5,vllm_batch_n272_delay0_max1024_arrivalall_at_once,vllm_batch,5,False,272,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,272,0,0,,0,,91.017006,91.017006,91.016353,1783019473.706,1783019564.723,1783019473.707,1783019564.723,17254,273260,290514,0,0,17254,273260,0,17254,0,17254,0,0,none,0.0,3002.296086895623,375.28701086195287,3002.3176200488333,375.28970250610416,11.041971778339594,11.041971778339594,11.041971778339594,0.0,0.0,91.016352891922,91.016352891922,91.016352891922,91.016352891922,17254,290514,0.059391285790013564,0.9406087142099865,0.0,23.69612122305546,375.28701086195287,0.0,23.696291177048675,375.28970250610416,0.0,0.0241556,1.202344,0.0,1.2264996000000001,1.4,4.4,0.26
vllm_batch_n280_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n280_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,280,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,280,0,0,,0,,157.795201,157.795201,157.794307,1783019565.276,1783019723.071,1783019565.276,1783019723.07,17743,282634,300377,0,0,17743,282634,0,17743,0,17743,0,0,none,0.0,1791.1444587397702,223.89305734247128,1791.1546074451867,223.89432593064834,6.394400528288151,6.394400528288151,6.4007378925381895,0.0,0.0,157.7943069934845,157.7943069934845,157.7943069934845,157.7943069934845,17743,300377,0.05906910316036181,0.9409308968396382,0.0,14.055402097509386,223.89305734247128,0.0,14.05548173605261,223.89432593064834,0.0,0.024840199999999996,1.2435896000000002,0.0,1.2684298000000003,1.4,4.4,0.26
vllm_batch_n280_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n280_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,280,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,280,0,0,,0,,94.340501,94.340501,94.340064,1783019724.101,1783019818.441,1783019724.101,1783019818.441,17743,282879,300622,0,0,17743,282879,0,17743,0,17743,0,0,none,0.0,2998.4894800382503,374.8111850047813,2998.503385407599,374.8129231759499,10.705949961862403,10.705949961862403,10.716549912319694,0.0,0.0,94.34006357192993,94.34006357192993,94.34006357192993,94.34006357192993,17743,300622,0.0590209632029592,0.9409790367970408,0.0,23.509256097270686,374.8111850047813,0.0,23.50936512046097,374.8129231759499,0.0,0.024840199999999996,1.2446676,0.0,1.2695078000000002,1.4,4.4,0.26
vllm_batch_n280_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n280_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,280,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,280,0,0,,0,,92.66866,92.66866,92.668185,1783019819.295,1783019911.964,1783019819.296,1783019911.964,17743,282699,300442,0,0,17743,282699,0,17743,0,17743,0,0,none,0.0,3050.64300595328,381.33037574416,3050.6586485239413,381.33233106549267,10.899101995441018,10.899101995441018,10.899101995441018,0.0,0.0,92.66818499565125,92.66818499565125,92.66818499565125,92.66818499565125,17743,300442,0.05905632368310689,0.9409436763168931,0.0,23.93338800925589,381.33037574416,0.0,23.933510730830445,381.33233106549267,0.0,0.024840199999999996,1.2438756000000002,0.0,1.2687158000000003,1.4,4.4,0.26
vllm_batch_n280_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n280_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,280,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,280,0,0,,0,,93.601098,93.601098,93.600637,1783019912.671,1783020006.272,1783019912.671,1783020006.271,17743,282720,300463,0,0,17743,282720,0,17743,0,17743,0,0,none,0.0,3020.4773860338173,377.55967325422716,3020.49226570553,377.56153321319124,10.79052485979975,10.79052485979975,10.79052485979975,0.0,0.0,93.60063695907593,93.60063695907593,93.60063695907593,93.60063695907593,17743,300463,0.0590521961106692,0.9409478038893307,0.0,23.694967750954135,377.55967325422716,0.0,23.69508447864195,377.56153321319124,0.0,0.024840199999999996,1.243968,0.0,1.2688082,1.4,4.4,0.26
vllm_batch_n280_delay0_max1024_arrivalall_at_once_round4,vllm_batch_n280_delay0_max1024_arrivalall_at_once,vllm_batch,4,False,280,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,280,0,0,,0,,95.277746,95.277746,95.277176,1783020007.595,1783020102.873,1783020007.595,1783020102.872,17743,282634,300377,0,0,17743,282634,0,17743,0,17743,0,0,none,0.0,2966.4219818161946,370.8027477270243,2966.439737823976,370.804967227997,10.590154388588747,10.590154388588747,10.600650081738983,0.0,0.0,95.27717566490173,95.27717566490173,95.27717566490173,95.27717566490173,17743,300377,0.05906910316036181,0.9409308968396382,0.0,23.277996111297977,370.8027477270243,0.0,23.278135445581036,370.804967227997,0.0,0.024840199999999996,1.2435896000000002,0.0,1.2684298000000003,1.4,4.4,0.26
vllm_batch_n280_delay0_max1024_arrivalall_at_once_round5,vllm_batch_n280_delay0_max1024_arrivalall_at_once,vllm_batch,5,False,280,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,280,0,0,,0,,95.17594,95.17594,95.175426,1783020104.069,1783020199.245,1783020104.069,1783020199.244,17743,282634,300377,0,0,17743,282634,0,17743,0,17743,0,0,none,0.0,2969.595053106948,371.1993816383685,2969.611084075847,371.2013855094809,10.60147605678202,10.60147605678202,10.611982970614312,0.0,0.0,95.17542600631714,95.17542600631714,95.17542600631714,95.17542600631714,17743,300377,0.05906910316036181,0.9409308968396382,0.0,23.302895718171104,371.1993816383685,0.0,23.303021515793283,371.2013855094809,0.0,0.024840199999999996,1.2435896000000002,0.0,1.2684298000000003,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,96.612383,96.612383,96.611939,1783020199.825,1783020296.437,1783020199.825,1783020296.437,18015,286380,304395,0,0,18015,286380,0,18015,0,18015,0,0,none,0.0,2964.2162912275394,370.5270364034424,2964.2299119098175,370.5287389887272,10.433493090317397,10.433493090317397,10.443843777906997,0.0,0.0,96.61193919181824,96.61193919181824,96.61193919181824,96.61193919181824,18015,304395,0.059182969496870845,0.9408170305031291,0.0,23.308347513122477,370.5270364034424,0.0,23.30845461583183,370.5287389887272,0.0,0.025221,1.260072,0.0,1.285293,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,95.346049,95.346049,95.345276,1783020298.238,1783020393.584,1783020298.238,1783020393.584,18015,286664,304679,0,0,18015,286664,0,18015,0,18015,0,0,none,0.0,3006.564013873961,375.8205017342451,3006.5883952559857,375.8235494069982,10.5825903873988,10.5825903873988,10.593078584016638,0.0,0.0,95.34527587890625,95.34527587890625,95.34527587890625,95.34527587890625,18015,304679,0.059127803360257844,0.9408721966397422,0.0,23.61791623204318,375.8205017342451,0.0,23.618107758794523,375.8235494069982,0.0,0.025221,1.2613216,0.0,1.2865426,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,94.662422,94.662422,94.661674,1783020394.228,1783020488.89,1783020394.228,1783020488.889,18015,286380,304395,0,0,18015,286380,0,18015,0,18015,0,0,none,0.0,3025.2764943643697,378.1595617955462,3025.300396984345,378.1625496230431,10.648448914589775,10.648448914589775,10.659012852005043,0.0,0.0,94.66167402267456,94.66167402267456,94.66167402267456,94.66167402267456,18015,304395,0.059182969496870845,0.9408170305031291,0.0,23.788478614940864,378.1595617955462,0.0,23.7886665670058,378.1625496230431,0.0,0.025221,1.260072,0.0,1.285293,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,95.497555,95.497555,95.496867,1783020489.652,1783020585.15,1783020489.652,1783020585.149,18015,286380,304395,0,0,18015,286380,0,18015,0,18015,0,0,none,0.0,2998.8202385137624,374.8525298142203,2998.841830702116,374.8552288377645,10.555320082923853,10.555320082923853,10.565791630625167,0.0,0.0,95.4968671798706,95.4968671798706,95.4968671798706,95.4968671798706,18015,304395,0.059182969496870845,0.9408170305031291,0.0,23.58044669531105,374.8525298142203,0.0,23.580616479894992,374.8552288377645,0.0,0.025221,1.260072,0.0,1.285293,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round4,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,4,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,96.00386,96.00386,96.003106,1783020585.909,1783020681.913,1783020585.91,1783020681.913,18015,286532,304547,0,0,18015,286532,0,18015,0,18015,0,0,none,0.0,2984.5883281105953,373.0735410138244,2984.6117798858763,373.07647248573454,10.510076661262438,10.510076661262438,10.510076661262438,0.0,0.0,96.00310564041138,96.00310564041138,96.00310564041138,96.00310564041138,18015,304547,0.05915343116169261,0.9408465688383074,0.0,23.456088120573085,373.0735410138244,0.0,23.45627242971294,373.07647248573454,0.0,0.025221,1.2607408,0.0,1.2859618,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round5,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,5,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,94.936962,94.936962,94.936456,1783020683.457,1783020778.394,1783020683.457,1783020778.393,18015,286380,304395,0,0,18015,286380,0,18015,0,18015,0,0,none,0.0,3016.527967823803,377.0659959779754,3016.5440355752485,377.06800444690606,10.617628283608669,10.617628283608669,10.628161645001137,0.0,0.0,94.93645596504211,94.93645596504211,94.93645596504211,94.93645596504211,18015,304395,0.059182969496870845,0.9408170305031291,0.0,23.71968684106162,377.0659959779754,0.0,23.71981318566594,377.06800444690606,0.0,0.025221,1.260072,0.0,1.285293,1.4,4.4,0.26
