label,config_label,mode,round_index,warmup,request_count,batch_delay_seconds,max_tokens,submit_concurrency,arrival_pattern,arrival_rate_rps,arrival_burst,arrival_span_seconds,gpu_count,token_metric,interactivity_mode,succeeded,failed,submit_failed,failure_top_error,failure_top_error_count,failure_error_summary,submit_seconds,wall_seconds,service_window_seconds,submit_started_at,run_finished_at,service_started_at,service_finished_at,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,response_cached_prompt_tokens,metrics_prompt_tokens,metrics_completion_tokens,metrics_cached_prompt_tokens,metrics_prefix_cache_queries,metrics_prefix_cache_hits,metrics_local_compute_prompt_tokens,metrics_local_cache_hit_prompt_tokens,metrics_external_kv_transfer_prompt_tokens,cached_prompt_token_source,metrics_prefix_cache_hit_rate,throughput_tok_s,throughput_tok_s_gpu,service_throughput_tok_s,service_throughput_tok_s_gpu,interactivity_tok_s_user_median,interactivity_tok_s_user_p50,interactivity_tok_s_user_p95,queue_seconds_p50,queue_seconds_p95,upstream_seconds_p50,upstream_seconds_p95,end_to_end_seconds_p50,end_to_end_seconds_p95,uncached_input_tokens,billed_breakdown_tokens,input_token_ratio,output_token_ratio,cached_token_ratio,input_throughput_tok_s_gpu,output_throughput_tok_s_gpu,cached_throughput_tok_s_gpu,service_input_throughput_tok_s_gpu,service_output_throughput_tok_s_gpu,service_cached_throughput_tok_s_gpu,input_cost_usd,output_cost_usd,cached_cost_usd,estimated_cost_usd,input_cost_per_m,output_cost_per_m,cached_cost_per_m
vllm_batch_n192_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n192_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,192,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,192,0,0,,0,,39.615589,39.61559,39.614873,1783035303.128,1783035342.744,1783035303.128,1783035342.743,12176,192104,204280,0,0,12176,192104,0,12176,0,12176,0,0,none,0.0,4849.202032250539,606.1502540313173,4849.289819196107,606.1612273995133,25.268287537038805,25.268287537038805,25.268287537038805,0.0,0.0,39.61487293243408,39.61487293243408,39.61487293243408,39.61487293243408,12176,204280,0.05960446446054435,0.9403955355394557,0.0,38.419218199961065,606.1502540313173,0.0,38.419913717655405,606.1612273995133,0.0,0.017046399999999996,0.8452576,0.0,0.8623040000000001,1.4,4.4,0.26
vllm_batch_n192_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n192_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,192,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,192,0,0,,0,,39.102342,39.102342,39.101631,1783035343.502,1783035382.604,1783035343.502,1783035382.604,12176,191947,204123,0,0,12176,191947,0,12176,0,12176,0,0,none,0.0,4908.8364205480875,613.6045525685109,4908.925675315475,613.6157094144344,25.57438082030704,25.57438082030704,25.57438082030704,0.0,0.0,39.1016309261322,39.1016309261322,39.1016309261322,39.1016309261322,12176,204123,0.05965030888238954,0.9403496911176105,0.0,38.92349988316665,613.6045525685109,0.0,38.92420760850732,613.6157094144344,0.0,0.017046399999999996,0.8445668000000001,0.0,0.8616132000000001,1.4,4.4,0.26
vllm_batch_n224_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n224_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,224,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,224,0,0,,0,,47.304526,47.304527,47.303653,1783035383.318,1783035430.622,1783035383.318,1783035430.622,14210,221372,235582,0,0,14210,221372,0,14210,0,14210,0,0,none,0.0,4679.721264487822,584.9651580609777,4679.807709388644,584.9759636735805,20.88633619823636,20.88633619823636,20.907476214631338,0.0,0.0,47.30365300178528,47.30365300178528,47.30365300178528,47.30365300178528,14210,235582,0.06031870007046379,0.9396812999295362,0.0,37.54926050289329,584.9651580609777,0.0,37.549954121576256,584.9759636735805,0.0,0.019894,0.9740368,0.0,0.9939308,1.4,4.4,0.26
vllm_batch_n224_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n224_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,224,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,224,0,0,,0,,48.483882,48.483882,48.483172,1783035431.2,1783035479.684,1783035431.2,1783035479.683,14210,221372,235582,0,0,14210,221372,0,14210,0,14210,0,0,none,0.0,4565.888519953221,570.7360649941526,4565.955384986833,570.7444231233542,20.378204652652514,20.378204652652514,20.3988303658637,0.0,0.0,48.48317193984985,48.48317193984985,48.48317193984985,48.48317193984985,14210,235582,0.06031870007046379,0.9396812999295362,0.0,36.6358865780989,570.7360649941526,0.0,36.63642309137047,570.7444231233542,0.0,0.019894,0.9740368,0.0,0.9939308,1.4,4.4,0.26
vllm_batch_n224_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n224_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,224,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,224,0,0,,0,,48.950306,48.950307,48.949502,1783035480.656,1783035529.606,1783035480.656,1783035529.606,14210,221927,236137,0,0,14210,221927,0,14210,0,14210,0,0,none,0.0,4533.720276911189,566.7150346138986,4533.7948271390005,566.7243533923751,20.24535398439464,20.24535398439464,20.24535398439464,0.0,0.0,48.94950222969055,48.94950222969055,48.94950222969055,48.94950222969055,14210,236137,0.06017693118825089,0.9398230688117492,0.0,36.286799902055634,566.7150346138986,0.0,36.28739658403732,566.7243533923751,0.0,0.019894,0.9764788000000001,0.0,0.9963728000000001,1.4,4.4,0.26
vllm_batch_n224_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n224_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,224,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,224,0,0,,0,,47.895084,47.895085,47.894184,1783035530.156,1783035578.051,1783035530.156,1783035578.05,14210,221452,235662,0,0,14210,221452,0,14210,0,14210,0,0,none,0.0,4623.689456955024,577.961182119378,4623.776460665737,577.9720575832172,20.64968896012867,20.64968896012867,20.64968896012867,0.0,0.0,47.89418387413025,47.89418387413025,47.89418387413025,47.89418387413025,14210,235662,0.06029822372720252,0.9397017762727975,0.0,37.08626879827846,577.961182119378,0.0,37.08696664856274,577.9720575832172,0.0,0.019894,0.9743888,0.0,0.9942828,1.4,4.4,0.26
vllm_batch_n256_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n256_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,256,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,256,0,0,,0,,49.281996,49.281996,49.280889,1783035578.921,1783035628.203,1783035578.921,1783035628.202,16221,252981,269202,0,0,16221,252981,0,16221,0,16221,0,0,none,0.0,5133.335101519942,641.6668876899928,5133.450434467208,641.681304308401,20.04833971426155,20.04833971426155,20.068631556077605,0.0,0.0,49.28088879585266,49.28088879585266,49.28088879585266,49.28088879585266,16221,269202,0.06025586734125304,0.939744132658747,0.0,41.14332137678076,641.6668876899928,0.0,41.1442457622769,641.681304308401,0.0,0.022709399999999998,1.1131164000000002,0.0,1.1358258000000003,1.4,4.4,0.26
vllm_batch_n256_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n256_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,256,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,256,0,0,,0,,49.346063,49.346063,49.345204,1783035628.981,1783035678.327,1783035628.981,1783035678.326,16221,252981,269202,0,0,16221,252981,0,16221,0,16221,0,0,none,0.0,5126.670424385305,640.8338030481631,5126.7595973166735,640.8449496645842,20.022209107201228,20.022209107201228,20.042474501034427,0.0,0.0,49.34520435333252,49.34520435333252,49.34520435333252,49.34520435333252,16221,269202,0.06025586734125304,0.939744132658747,0.0,41.0899044562408,640.8338030481631,0.0,41.09061917104138,640.8449496645842,0.0,0.022709399999999998,1.1131164000000002,0.0,1.1358258000000003,1.4,4.4,0.26
vllm_batch_n256_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n256_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,256,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,256,0,0,,0,,49.245859,49.245859,49.244941,1783035678.888,1783035728.134,1783035678.888,1783035728.133,16221,252970,269191,0,0,16221,252970,0,16221,0,16221,0,0,none,0.0,5136.87860027802,642.1098250347525,5136.974375087065,642.1217968858831,20.062974592188876,20.062974592188876,20.083281246634414,0.0,0.0,49.244940996170044,49.244940996170044,49.244940996170044,49.244940996170044,16221,269191,0.06025832958754193,0.939741670412458,0.0,41.173512558361544,642.1098250347525,0.0,41.174280220128516,642.1217968858831,0.0,0.022709399999999998,1.113068,0.0,1.1357774,1.4,4.4,0.26
vllm_batch_n256_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n256_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,256,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,256,0,0,,0,,49.739417,49.739418,49.738407,1783035728.825,1783035778.564,1783035728.825,1783035778.563,16221,253032,269253,0,0,16221,253032,0,16221,0,16221,0,0,none,0.0,5087.152403923954,635.8940504904942,5087.255820759742,635.9069775949678,19.863925317393157,19.863925317393157,19.884030504961366,0.0,0.0,49.73840689659119,49.73840689659119,49.73840689659119,49.73840689659119,16221,269253,0.06024445410078996,0.9397555458992101,0.0,40.76495223136325,635.8940504904942,0.0,40.76578094299524,635.9069775949678,0.0,0.022709399999999998,1.1133408,0.0,1.1360502000000001,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,107.265234,107.265235,107.264539,1783035779.276,1783035886.541,1783035779.276,1783035886.541,18015,284208,302223,0,0,18015,284208,0,18015,0,18015,0,0,none,0.0,2649.581666789671,331.1977083487089,2649.5988575596734,331.1998571949592,9.332068261334069,9.332068261334069,9.332068261334069,0.0,0.0,107.26453900337219,107.26453900337219,107.26453900337219,107.26453900337219,18015,302223,0.05960830247863333,0.9403916975213666,0.0,20.9935213502153,331.1977083487089,0.0,20.993657558433224,331.1998571949592,0.0,0.025221,1.2505152000000002,0.0,1.2757362,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,107.318213,107.318213,107.317361,1783035887.537,1783035994.855,1783035887.537,1783035994.854,18015,283999,302014,0,0,18015,283999,0,18015,0,18015,0,0,none,0.0,2646.3262115356747,330.79077644195934,2646.3472235669205,330.79340294586507,9.318156837055485,9.318156837055485,9.318156837055485,0.0,0.0,107.31736087799072,107.31736087799072,107.31736087799072,107.31736087799072,18015,302014,0.05964955266974379,0.9403504473302562,0.0,20.98315781957647,330.79077644195934,0.0,20.98332442744432,330.79340294586507,0.0,0.025221,1.2495956000000001,0.0,1.2748166,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,106.51888,106.51888,106.518389,1783035995.648,1783036102.166,1783035995.648,1783036102.166,18015,283999,302014,0,0,18015,283999,0,18015,0,18015,0,0,none,0.0,2666.1846205708716,333.27307757135895,2666.1969139972657,333.2746142496582,9.388050359322623,9.388050359322623,9.388050359322623,0.0,0.0,106.51838898658752,106.51838898658752,106.51838898658752,106.51838898658752,18015,302014,0.05964955266974379,0.9403504473302562,0.0,21.14061842629034,333.27307757135895,0.0,21.140715902899633,333.2746142496582,0.0,0.025221,1.2495956000000001,0.0,1.2748166,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,107.762226,107.762226,107.761116,1783036103.097,1783036210.859,1783036103.097,1783036210.858,18015,284166,302181,0,0,18015,284166,0,18015,0,18015,0,0,none,0.0,2636.972251518015,329.6215314397519,2636.9994098603925,329.62492623254906,9.289064875003529,9.289064875003529,9.289064875003529,0.0,0.0,107.76111626625061,107.76111626625061,107.76111626625061,107.76111626625061,18015,302181,0.0596165874095327,0.9403834125904673,0.0,20.896700832918544,329.6215314397519,0.0,20.896916049349223,329.62492623254906,0.0,0.025221,1.2503304000000002,0.0,1.2755514000000001,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,110.388327,110.388327,110.38736,1783036211.685,1783036322.074,1783036211.685,1783036322.073,19786,314127,333913,0,0,19786,314127,0,19786,0,19786,0,0,none,0.0,2845.6541392604436,355.70676740755545,2845.6790741742607,355.7098842717826,9.122421274495602,9.122421274495602,9.122421274495602,0.0,0.0,110.3873598575592,110.3873598575592,110.3873598575592,110.3873598575592,19786,333913,0.05925495563215568,0.9407450443678443,0.0,22.404995749890624,355.70676740755545,0.0,22.405192072637785,355.7098842717826,0.0,0.027700399999999997,1.3821588,0.0,1.4098592,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,108.248942,108.248942,108.247873,1783036322.688,1783036430.937,1783036322.688,1783036430.936,19786,314408,334194,0,0,19786,314408,0,19786,0,19786,0,0,none,0.0,2904.4902776303234,363.0612847037904,2904.5189691200926,363.0648711400116,9.311961276026862,9.311961276026862,9.311961276026862,0.0,0.0,108.24787282943726,108.24787282943726,108.24787282943726,108.24787282943726,19786,334194,0.05920513234827675,0.9407948676517233,0.0,22.847798335758622,363.0612847037904,0.0,22.84802403366412,363.0648711400116,0.0,0.027700399999999997,1.3833952000000003,0.0,1.4110956000000003,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,123.102753,123.102753,123.101698,1783036431.532,1783036554.635,1783036431.532,1783036554.634,19786,314247,334033,0,0,19786,314247,0,19786,0,19786,0,0,none,0.0,2552.7211368333806,319.09014210417257,2552.7430140819283,319.09287676024104,8.180228340065305,8.180228340065305,8.188351704851865,0.0,0.0,123.10169816017151,123.10169816017151,123.10169816017151,123.10169816017151,19786,334033,0.05923366852975604,0.9407663314702439,0.0,20.09093977563241,319.09014210417257,0.0,20.09111195835801,319.09287676024104,0.0,0.027700399999999997,1.3826868,0.0,1.4103872000000002,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,144.551341,144.551342,144.550287,1783036555.424,1783036699.975,1783036555.424,1783036699.974,19786,314330,334116,0,0,39572,386956,0,39572,0,39572,0,0,none,0.0,2174.5214926968424,271.8151865871053,2174.5373598845413,271.81716998556766,6.966433752437671,6.966433752437671,6.973351760136218,0.0,0.0,144.5502872467041,144.5502872467041,144.5502872467041,144.5502872467041,19786,334116,0.0592189538962516,0.9407810461037484,0.0,17.109837692273935,271.8151865871053,0.0,17.109962540433436,271.81716998556766,0.0,0.027700399999999997,1.383052,0.0,1.4107524,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,109.368637,109.368637,109.367604,1783036700.636,1783036810.004,1783036700.636,1783036810.004,20787,329959,350746,0,0,20787,329959,0,20787,0,20787,0,0,none,0.0,3016.9435113621985,377.1179389202748,3016.972015472116,377.1215019340145,9.198336301070583,9.198336301070583,9.198336301070583,0.0,0.0,109.36760377883911,109.36760377883911,109.36760377883911,109.36760377883911,20787,350746,0.05926510922433898,0.940734890775661,0.0,23.757953552822478,377.1179389202748,0.0,23.758178018185163,377.1215019340145,0.0,0.0291018,1.4518196,0.0,1.4809214000000002,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,108.865505,108.865505,108.864377,1783036810.63,1783036919.496,1783036810.63,1783036919.495,20787,330153,350940,0,0,20787,330153,0,20787,0,20787,0,0,none,0.0,3032.668613078024,379.083576634753,3032.7000349611044,379.08750437013805,9.250041451102465,9.250041451102465,9.250041451102465,0.0,0.0,108.86437702178955,108.86437702178955,108.86437702178955,108.86437702178955,20787,350940,0.059232347409813646,0.9407676525901864,0.0,23.867753155375265,379.083576634753,0.0,23.86800045234197,379.08750437013805,0.0,0.0291018,1.4526732000000002,0.0,1.4817750000000003,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,110.460453,110.460453,110.459085,1783036920.4,1783037030.86,1783036920.4,1783037030.859,20787,330117,350904,0,0,20787,330117,0,20787,0,20787,0,0,none,0.0,2988.553739681305,373.56921746016315,2988.5907531909925,373.57384414887406,9.107444626329873,9.107444626329873,9.116497752200974,0.0,0.0,110.45908498764038,110.45908498764038,110.45908498764038,110.45908498764038,20787,350904,0.05923842418439231,0.9407615758156077,0.0,23.5231245992918,373.56921746016315,0.0,23.523415935327915,373.57384414887406,0.0,0.0291018,1.4525148,0.0,1.4816166000000002,1.4,4.4,0.26
