label,config_label,mode,round_index,warmup,request_count,batch_delay_seconds,max_tokens,submit_concurrency,arrival_pattern,arrival_rate_rps,arrival_burst,arrival_span_seconds,gpu_count,token_metric,interactivity_mode,succeeded,failed,submit_failed,failure_top_error,failure_top_error_count,failure_error_summary,submit_seconds,wall_seconds,service_window_seconds,submit_started_at,run_finished_at,service_started_at,service_finished_at,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,response_cached_prompt_tokens,metrics_prompt_tokens,metrics_completion_tokens,metrics_cached_prompt_tokens,metrics_prefix_cache_queries,metrics_prefix_cache_hits,metrics_local_compute_prompt_tokens,metrics_local_cache_hit_prompt_tokens,metrics_external_kv_transfer_prompt_tokens,cached_prompt_token_source,metrics_prefix_cache_hit_rate,throughput_tok_s,throughput_tok_s_gpu,service_throughput_tok_s,service_throughput_tok_s_gpu,interactivity_tok_s_user_median,interactivity_tok_s_user_p50,interactivity_tok_s_user_p95,queue_seconds_p50,queue_seconds_p95,upstream_seconds_p50,upstream_seconds_p95,end_to_end_seconds_p50,end_to_end_seconds_p95,uncached_input_tokens,billed_breakdown_tokens,input_token_ratio,output_token_ratio,cached_token_ratio,input_throughput_tok_s_gpu,output_throughput_tok_s_gpu,cached_throughput_tok_s_gpu,service_input_throughput_tok_s_gpu,service_output_throughput_tok_s_gpu,service_cached_throughput_tok_s_gpu,input_cost_usd,output_cost_usd,cached_cost_usd,estimated_cost_usd,input_cost_per_m,output_cost_per_m,cached_cost_per_m
vllm_batch_n284_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,98.859993,98.859993,98.859191,1783009056.164,1783009155.024,1783009056.165,1783009155.024,18015,286532,304547,0,0,18015,286532,0,18015,0,18015,0,0,none,0.0,2898.361524820191,362.29519060252386,2898.38503210481,362.29812901310123,10.206435921271458,10.206435921271458,10.206435921271458,0.0,0.0,98.85919117927551,98.85919117927551,98.85919117927551,98.85919117927551,18015,304547,0.05915343116169261,0.9408465688383074,0.0,22.778425651251755,362.29519060252386,0.0,22.778610396643373,362.29812901310123,0.0,0.025221,1.2607408,0.0,1.2859618,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,96.139917,96.139918,96.139419,1783009157.651,1783009253.791,1783009157.651,1783009253.791,18015,286643,304658,0,0,18015,286643,0,18015,0,18015,0,0,none,0.0,2981.5190786297976,372.6898848287247,2981.53456154991,372.69182019373875,10.495174738625606,10.495174738625606,10.505576299318,0.0,0.0,96.13941884040833,96.13941884040833,96.13941884040833,96.13941884040833,18015,304658,0.05913187902500509,0.940868120974995,0.0,23.422892849954387,372.6898848287247,0.0,23.423014484184872,372.69182019373875,0.0,0.025221,1.2612292000000003,0.0,1.2864502000000002,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,97.691182,97.691182,97.690732,1783009254.539,1783009352.23,1783009254.539,1783009352.229,18015,286593,304608,0,0,18015,286593,0,18015,0,18015,0,0,none,0.0,2933.6629338710472,366.7078667338809,2933.676458610402,366.7095573263002,10.328513071630834,10.328513071630834,10.338749457232051,0.0,0.0,97.69073176383972,97.69073176383972,97.69073176383972,97.69073176383972,18015,304608,0.05914158525055153,0.9408584147494484,0.0,23.050954556499512,366.7078667338809,0.0,23.05106082574696,366.7095573263002,0.0,0.025221,1.2610092000000002,0.0,1.2862302,1.4,4.4,0.26
vllm_batch_n284_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n284_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,284,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,284,0,0,,0,,263.916381,263.916381,263.915442,1783009355.052,1783009618.968,1783009355.052,1783009618.967,18015,286464,304479,0,0,18015,286464,0,18015,0,18015,0,0,none,0.0,1085.4347077039065,135.6793384629883,1085.4385701726553,135.67982127158191,3.823194248855735,3.823194248855735,3.823194248855735,0.0,0.0,263.9154419898987,263.9154419898987,263.9154419898987,263.9154419898987,18015,304479,0.05916664203442602,0.940833357965574,0.0,8.532532124143817,135.6793384629883,0.0,8.532562486761158,135.67982127158191,0.0,0.025221,1.2604416,0.0,1.2856626,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,103.854243,103.854243,103.853507,1783009620.597,1783009724.451,1783009620.597,1783009724.45,19786,313866,333652,0,0,19786,313866,0,19786,0,19786,0,0,none,0.0,3022.1779179388604,377.77223974235756,3022.1993357747247,377.7749169718406,9.686721504684716,9.686721504684716,9.686721504684716,0.0,0.0,103.85350704193115,103.85350704193115,103.85350704193115,103.85350704193115,19786,333652,0.05930130794960018,0.9406986920503998,0.0,23.81462641873375,377.77223974235756,0.0,23.814795190319554,377.7749169718406,0.0,0.027700399999999997,1.3810104,0.0,1.4087108000000002,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,103.80186,103.80186,103.801078,1783009727.908,1783009831.71,1783009727.909,1783009831.71,19786,313866,333652,0,0,19786,313866,0,19786,0,19786,0,0,none,0.0,3023.7030407312445,377.96288009140557,3023.7258275448216,377.9657284431027,9.69161420004107,9.69161420004107,9.69161420004107,0.0,0.0,103.8010778427124,103.8010778427124,103.8010778427124,103.8010778427124,19786,333652,0.05930130794960018,0.9406986920503998,0.0,23.826644317920866,377.96288009140557,0.0,23.82682387698964,377.9657284431027,0.0,0.027700399999999997,1.3810104,0.0,1.4087108000000002,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,100.209006,100.209006,100.208531,1783009834.098,1783009934.307,1783009834.098,1783009934.307,19786,313866,333652,0,0,19786,313866,0,19786,0,19786,0,0,none,0.0,3132.1136996817427,391.51421246021783,3132.1285366162024,391.5160670770253,10.039065422300917,10.039065422300917,10.039065422300917,0.0,0.0,100.20853114128113,100.20853114128113,100.20853114128113,100.20853114128113,19786,333652,0.05930130794960018,0.9406986920503998,0.0,24.680915447158565,391.51421246021783,0.0,24.681032361536523,391.5160670770253,0.0,0.027700399999999997,1.3810104,0.0,1.4087108000000002,1.4,4.4,0.26
vllm_batch_n312_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n312_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,312,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,312,0,0,,0,,100.056563,100.056563,100.056125,1783009935.336,1783010035.393,1783009935.336,1783010035.392,19786,313902,333688,0,0,19786,313902,0,19786,0,19786,0,0,none,0.0,3137.245482957678,392.1556853697098,3137.2592081233324,392.15740101541655,10.054356975655052,10.054356975655052,10.064351366286916,0.0,0.0,100.05612516403198,100.05612516403198,100.05612516403198,100.05612516403198,19786,333688,0.059294910215530676,0.9407050897844693,0.0,24.718518488971327,392.1556853697098,0.0,24.718626630257315,392.15740101541655,0.0,0.027700399999999997,1.3811688,0.0,1.4088692,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,104.230957,104.230957,104.230407,1783010039.132,1783010143.363,1783010039.132,1783010143.362,20787,329964,350751,0,0,20787,329964,0,20787,0,20787,0,0,none,0.0,3165.700569179959,395.7125711474949,3165.7172675775737,395.7146584471967,9.651694036873838,9.651694036873838,9.651694036873838,0.0,0.0,104.23040723800659,104.23040723800659,104.23040723800659,104.23040723800659,20787,350751,0.05926426439268883,0.9407357356073112,0.0,24.929014124095286,395.7125711474949,0.0,24.929145619345984,395.7146584471967,0.0,0.0291018,1.4518416,0.0,1.4809434000000001,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,594.90815,594.90815,594.907354,1783010144.689,1783010739.597,1783010144.689,1783010739.596,20787,330040,350827,0,0,20787,330040,0,20787,0,20787,0,0,none,0.0,554.7747161027983,69.34683951284978,554.7754584786505,69.34693230983132,1.6910196074097756,1.6910196074097756,1.692700541413165,0.0,0.0,594.9073538780212,594.9073538780212,594.9073538780212,594.9073538780212,20787,350827,0.05925142591647735,0.9407485740835226,0.0,4.3676910463992495,69.34683951284978,0.0,4.367696891057034,69.34693230983132,0.0,0.0291018,1.4521760000000001,0.0,1.4812778000000002,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,101.959171,101.959171,101.958124,1783010740.286,1783010842.245,1783010740.286,1783010842.244,20787,329964,350751,0,0,20787,329964,0,20787,0,20787,0,0,none,0.0,3236.2365894123627,404.52957367654534,3236.2698263387306,404.5337282923413,9.866795908937831,9.866795908937831,9.866795908937831,0.0,0.0,101.95812392234802,101.95812392234802,101.95812392234802,101.95812392234802,20787,350751,0.05926426439268883,0.9407357356073112,0.0,25.48446572357696,404.52957367654534,0.0,25.484727455155408,404.5337282923413,0.0,0.0291018,1.4518416,0.0,1.4809434000000001,1.4,4.4,0.26
vllm_batch_n328_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,100.289183,100.289183,100.288342,1783010843.061,1783010943.35,1783010843.061,1783010943.35,20787,329964,350751,0,0,20787,329964,0,20787,0,20787,0,0,none,0.0,3290.125519563402,411.26568994542527,3290.153106760032,411.269138345004,10.031076194374515,10.031076194374515,10.031076194374515,0.0,0.0,100.28834199905396,100.28834199905396,100.28834199905396,100.28834199905396,20787,350751,0.05926426439268883,0.9407357356073112,0.0,25.90882610495556,411.26568994542527,0.0,25.909043346479006,411.269138345004,0.0,0.0291018,1.4518416,0.0,1.4809434000000001,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,105.028861,105.028861,105.027999,1783010944.031,1783011049.06,1783010944.031,1783011049.059,22069,350957,373026,0,0,22069,350957,0,22069,0,22069,0,0,none,0.0,3341.5291426118865,417.6911428264858,3341.5565715300827,417.69457144126034,9.597440780786032,9.597440780786032,9.606962051401892,0.0,0.0,105.02799892425537,105.02799892425537,105.02799892425537,105.02799892425537,22069,373026,0.05916209593969321,0.9408379040603068,0.0,26.265399553329082,417.6911428264858,0.0,26.26561515267447,417.69457144126034,0.0,0.0308966,1.5442108,0.0,1.5751074,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,102.708026,102.708026,102.707366,1783011049.61,1783011152.318,1783011049.61,1783011152.318,22069,350927,372996,0,0,22069,350927,0,22069,0,22069,0,0,none,0.0,3416.7436947067067,427.09296183833834,3416.7656568065836,427.09570710082295,9.814291240232402,9.814291240232402,9.824027640272314,0.0,0.0,102.70736575126648,102.70736575126648,102.70736575126648,102.70736575126648,22069,372996,0.059166854336239534,0.9408331456637604,0.0,26.858903916798333,427.09296183833834,0.0,26.85907656010527,427.09570710082295,0.0,0.0308966,1.5440788,0.0,1.5749754,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,99.869757,99.869757,99.868956,1783011153.279,1783011253.149,1783011153.279,1783011253.148,22069,350622,372691,0,0,22069,350622,0,22069,0,22069,0,0,none,0.0,3510.7925637696826,438.8490704712103,3510.8207167747655,438.8525895968457,10.093226558826782,10.093226558826782,10.093226558826782,0.0,0.0,99.86895608901978,99.86895608901978,99.86895608901978,99.86895608901978,22069,372691,0.059215274852357586,0.9407847251476424,0.0,27.62222603324703,438.8490704712103,0.0,27.622447535559058,438.8525895968457,0.0,0.0308966,1.5427368000000001,0.0,1.5736334,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,100.365747,100.365747,100.364881,1783011253.894,1783011354.259,1783011253.894,1783011354.259,22069,351033,373102,0,0,22069,351033,0,22069,0,22069,0,0,none,0.0,3497.537861075558,437.19223263444474,3497.5680457255667,437.19600571569583,10.053317375110307,10.053317375110307,10.053317375110307,0.0,0.0,100.36488080024719,100.36488080024719,100.36488080024719,100.36488080024719,22069,373102,0.05915004475987799,0.940849955240122,0.0,27.4857218039602,437.19223263444474,0.0,27.485959012798485,437.19600571569583,0.0,0.0308966,1.5445452000000002,0.0,1.5754418000000001,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,100.189019,100.189019,100.186368,1783011354.771,1783011454.96,1783011354.771,1783011454.957,23342,365047,388389,0,0,23342,365047,0,23342,0,23342,0,0,none,0.0,3643.5829285809737,455.4478660726217,3643.6793480884285,455.45991851105356,9.901546686601236,9.901546686601236,9.901546686601236,0.0,0.0,100.18636798858643,100.18636798858643,100.18636798858643,100.18636798858643,23342,388389,0.06009953937933361,0.9399004606206663,0.0,29.122452971445146,455.4478660726217,0.0,29.12322363390197,455.45991851105356,0.0,0.0326788,1.6062068,0.0,1.6388856,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,97.654059,97.654059,97.653211,1783011455.836,1783011553.49,1783011455.836,1783011553.489,23342,361628,384970,0,0,23342,361628,0,23342,0,23342,0,0,none,0.0,3703.1538058971587,462.89422573714484,3703.1859563481435,462.89824454351793,10.066233242697537,10.066233242697537,10.066233242697537,0.0,0.0,97.65321111679077,97.65321111679077,97.65321111679077,97.65321111679077,23342,384970,0.06063329610099488,0.9393667038990051,0.0,29.87843036810323,462.89422573714484,0.0,29.878689769970233,462.89824454351793,0.0,0.0326788,1.5911632000000002,0.0,1.6238420000000002,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,103.195208,103.195209,103.194311,1783011554.361,1783011657.556,1783011554.361,1783011657.555,23342,364943,388285,0,0,23342,364943,0,23342,0,23342,0,0,none,0.0,3536.433555814225,442.05419447677815,3536.4643341733718,442.05804177167147,9.612933032007696,9.612933032007696,9.612933032007696,0.0,0.0,103.1943109035492,103.1943109035492,103.1943109035492,103.1943109035492,23342,388285,0.060115636710148475,0.9398843632898515,0.0,28.2740839185214,442.05419447677815,0.0,28.2743299940932,442.05804177167147,0.0,0.0326788,1.6057492000000002,0.0,1.6384280000000002,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,98.381283,98.381283,98.38044,1783011658.368,1783011756.75,1783011658.368,1783011756.749,23342,361628,384970,0,0,23342,361628,0,23342,0,23342,0,0,none,0.0,3675.780481895826,459.47256023697827,3675.8119806341488,459.4764975792686,9.991823578272058,9.991823578272058,9.991823578272058,0.0,0.0,98.38043999671936,98.38043999671936,98.38043999671936,98.38043999671936,23342,384970,0.06063329610099488,0.9393667038990051,0.0,29.657572148869964,459.47256023697827,0.0,29.65782629247538,459.4764975792686,0.0,0.0326788,1.5911632000000002,0.0,1.6238420000000002,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,105.648,105.648,105.647154,1783011758.836,1783011864.484,1783011758.836,1783011864.484,24352,387176,411528,0,0,24352,387176,0,24352,0,24352,0,0,none,0.0,3664.773587696975,458.0966984621219,3664.8029395444464,458.1003674430558,9.54119409018328,9.54119409018328,9.550659560510844,0.0,0.0,105.64715385437012,105.64715385437012,105.64715385437012,105.64715385437012,24352,411528,0.05917458836336774,0.9408254116366322,0.0,28.812660911186622,458.0966984621219,0.0,28.8128916771011,458.1003674430558,0.0,0.03409279999999999,1.7035744000000002,0.0,1.7376672000000002,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,105.214861,105.214861,105.214001,1783011865.325,1783011970.54,1783011865.325,1783011970.539,24352,387545,411897,0,0,24352,387545,0,24352,0,24352,0,0,none,0.0,3683.3675074559637,460.42093843199547,3683.397613781597,460.42470172269964,9.589978434260876,9.589978434260876,9.599482872748748,0.0,0.0,105.21400094032288,105.21400094032288,105.21400094032288,105.21400094032288,24352,411897,0.05912157651063251,0.9408784234893675,0.0,28.931274284782294,460.42093843199547,0.0,28.93151075707642,460.42470172269964,0.0,0.03409279999999999,1.7051980000000002,0.0,1.7392908000000002,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,111.30452,111.30452,111.303422,1783011971.526,1783012082.83,1783011971.526,1783012082.829,24352,386997,411349,0,0,24352,386997,0,24352,0,24352,0,0,none,0.0,3476.9207894472997,434.61509868091247,3476.955086437476,434.6193858046845,9.056325312932596,9.056325312932596,9.056325312932596,0.0,0.0,111.30342221260071,111.30342221260071,111.30342221260071,111.30342221260071,24352,411349,0.0592003383987806,0.9407996616012194,0.0,27.348395163470467,434.61509868091247,0.0,27.348664933102008,434.6193858046845,0.0,0.03409279999999999,1.7027868000000002,0.0,1.7368796000000002,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,106.36341,106.36341,106.362505,1783012083.487,1783012189.85,1783012083.487,1783012189.849,24352,387352,411704,0,0,24352,387352,0,24352,0,24352,0,0,none,0.0,3641.7786989220795,455.22233736525993,3641.8096785979847,455.2262098247481,9.486425694730805,9.486425694730805,9.486425694730805,0.0,0.0,106.36250495910645,106.36250495910645,106.36250495910645,106.36250495910645,24352,411704,0.05914929172415133,0.9408507082758487,0.0,28.618864390835235,455.22233736525993,0.0,28.6191078441631,455.2262098247481,0.0,0.03409279999999999,1.7043488,0.0,1.7384416,1.4,4.4,0.26
